ENLIGHTEN Version,1.7.2
Measurement ID,20190905-084755-396540-WP-00340
Serial Number,WP-00340
Label,08:47:55 WP-00340
Integration Time,500
Timestamp,2019-09-05 08:47:55.396540
Note,
Temperature,10.010854111966182
CCD C0,801.7174072265625
CCD C1,0.14122000336647034
CCD C2,-5.609700110653648e-06
CCD C3,-8.541699791919655e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,785
Laser Enable,True
Laser Power,100
Laser Temperature,0
Pixel Count,1024

Pixel,Wavelength,Wavenumber,Processed
465,865.31,1182.34,11628.00
466,865.44,1184.08,12704.00
467,865.57,1185.82,12906.00
468,865.70,1187.56,12182.00
469,865.83,1189.30,10832.00
470,865.96,1191.04,9373.00
471,866.10,1192.78,7948.00
472,866.23,1194.51,6841.00
473,866.36,1196.25,5989.00
474,866.49,1197.98,5458.00
475,866.62,1199.71,5452.00
476,866.75,1201.45,5734.00
477,866.88,1203.18,6175.00
478,867.01,1204.91,6533.00
479,867.14,1206.64,6439.00
480,867.27,1208.36,6036.00
481,867.40,1210.09,5386.00
482,867.53,1211.82,4690.00
483,867.66,1213.54,4087.00
484,867.79,1215.27,3748.00
485,867.92,1216.99,3615.00
486,868.04,1218.71,3550.00
487,868.17,1220.43,3542.00
488,868.30,1222.15,3462.00
489,868.43,1223.87,3249.00
490,868.56,1225.59,3036.00
491,868.69,1227.31,2745.00
492,868.82,1229.02,2483.00
493,868.95,1230.74,2315.00
494,869.08,1232.45,2243.00
495,869.21,1234.16,2241.00
496,869.34,1235.88,2258.00
497,869.47,1237.59,2275.00
498,869.60,1239.30,2371.00
499,869.73,1241.01,2445.00
500,869.86,1242.71,2555.00
501,869.99,1244.42,2764.00
502,870.12,1246.13,2996.00
503,870.24,1247.83,3118.00
504,870.37,1249.54,3211.00
505,870.50,1251.24,3320.00
506,870.63,1252.94,3350.00
507,870.76,1254.64,3262.00
508,870.89,1256.34,3143.00
509,871.02,1258.04,2964.00
510,871.15,1259.74,2947.00
511,871.28,1261.44,2810.00
512,871.41,1263.13,2762.00
513,871.53,1264.83,2743.00
514,871.66,1266.52,2728.00
515,871.79,1268.22,2705.00
516,871.92,1269.91,2762.00
517,872.05,1271.60,2868.00
518,872.18,1273.29,3086.00
519,872.31,1274.98,3228.00
520,872.43,1276.67,3504.00
521,872.56,1278.35,3842.00
522,872.69,1280.04,4134.00
523,872.82,1281.73,4461.00
524,872.95,1283.41,4623.00
525,873.08,1285.09,4710.00
526,873.20,1286.78,4750.00
527,873.33,1288.46,4761.00
528,873.46,1290.14,4723.00
529,873.59,1291.82,4698.00
530,873.72,1293.49,4655.00
531,873.84,1295.17,4613.00
532,873.97,1296.85,4383.00
533,874.10,1298.52,4204.00
534,874.23,1300.20,4044.00
535,874.36,1301.87,3919.00
536,874.48,1303.54,3906.00
537,874.61,1305.21,3968.00
538,874.74,1306.88,3987.00
539,874.87,1308.55,3961.00
540,875.00,1310.22,3951.00
541,875.12,1311.89,3887.00
542,875.25,1313.56,3797.00
543,875.38,1315.22,3797.00
544,875.51,1316.89,3809.00
545,875.63,1318.55,3963.00
546,875.76,1320.21,4102.00
547,875.89,1321.87,4267.00
548,876.02,1323.53,4560.00
549,876.14,1325.19,4733.00
550,876.27,1326.85,4740.00
551,876.40,1328.51,4843.00
552,876.52,1330.16,4758.00
553,876.65,1331.82,4634.00
554,876.78,1333.47,4582.00
555,876.91,1335.13,4651.00
556,877.03,1336.78,4822.00
557,877.16,1338.43,5058.00
558,877.29,1340.08,5182.00
559,877.41,1341.73,5473.00
560,877.54,1343.38,5597.00
561,877.67,1345.03,5463.00
562,877.80,1346.67,5357.00
563,877.92,1348.32,5112.00
564,878.05,1349.96,4892.00
565,878.18,1351.61,4621.00
566,878.30,1353.25,4391.00
567,878.43,1354.89,4213.00
568,878.56,1356.53,4189.00
569,878.68,1358.17,4200.00
570,878.81,1359.81,4201.00
571,878.93,1361.45,4273.00
572,879.06,1363.08,4446.00
573,879.19,1364.72,4414.00
574,879.31,1366.35,4419.00
575,879.44,1367.99,4324.00
576,879.57,1369.62,4240.00
577,879.69,1371.25,4107.00
578,879.82,1372.88,3983.00
579,879.95,1374.51,3856.00
580,880.07,1376.14,3840.00
581,880.20,1377.77,3793.00
582,880.32,1379.39,3730.00
583,880.45,1381.02,3757.00
584,880.58,1382.64,3768.00
585,880.70,1384.27,3781.00
586,880.83,1385.89,3753.00
587,880.95,1387.51,3761.00
588,881.08,1389.13,3712.00
589,881.20,1390.75,3665.00
590,881.33,1392.37,3721.00
591,881.46,1393.99,3702.00
592,881.58,1395.60,3803.00
593,881.71,1397.22,3753.00
594,881.83,1398.83,3816.00
595,881.96,1400.45,3870.00
596,882.08,1402.06,3968.00
597,882.21,1403.67,4041.00
598,882.33,1405.28,4118.00
599,882.46,1406.89,4267.00
600,882.58,1408.50,4421.00
601,882.71,1410.11,4562.00
602,882.84,1411.71,4799.00
603,882.96,1413.32,4887.00
604,883.09,1414.92,5091.00
605,883.21,1416.53,5187.00
606,883.34,1418.13,5182.00
607,883.46,1419.73,5247.00
608,883.59,1421.33,5095.00
609,883.71,1422.93,5030.00
610,883.84,1424.53,4807.00
611,883.96,1426.13,4660.00
612,884.09,1427.72,4482.00
613,884.21,1429.32,4502.00
614,884.33,1430.91,4440.00
615,884.46,1432.51,4507.00
616,884.58,1434.10,4543.00
617,884.71,1435.69,4646.00
618,884.83,1437.28,4864.00
619,884.96,1438.87,5056.00
620,885.08,1440.46,5270.00
621,885.21,1442.05,5639.00
622,885.33,1443.64,6012.00
623,885.45,1445.22,6525.00
624,885.58,1446.81,6942.00
625,885.70,1448.39,7303.00
626,885.83,1449.97,7495.00
627,885.95,1451.55,7261.00
628,886.08,1453.14,7031.00
629,886.20,1454.72,6787.00
630,886.32,1456.29,6577.00
631,886.45,1457.87,6436.00
632,886.57,1459.45,6487.00
633,886.70,1461.02,6441.00
