ENLIGHTEN Version,1.7.2
Measurement ID,20190905-084844-045777-WP-00340
Serial Number,WP-00340
Label,Ibuprofen-11mm-2
Integration Time,500
Timestamp,2019-09-05 08:48:44.045777
Note,
Temperature,9.99381697227335
CCD C0,801.7174072265625
CCD C1,0.14122000336647034
CCD C2,-5.609700110653648e-06
CCD C3,-8.541699791919655e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,785
Laser Enable,True
Laser Power,100
Laser Temperature,0
Pixel Count,1024

Pixel,Wavelength,Wavenumber,Processed
773,903.58,1671.80,2869.00
774,903.70,1673.24,2850.00
775,903.82,1674.67,2834.00
776,903.93,1676.11,2869.00
777,904.05,1677.54,2844.00
778,904.17,1678.97,2829.00
779,904.29,1680.40,2855.00
780,904.40,1681.83,2823.00
781,904.52,1683.26,2821.00
782,904.64,1684.69,2760.00
783,904.75,1686.11,2751.00
784,904.87,1687.54,2726.00
785,904.99,1688.96,2736.00
786,905.10,1690.39,2752.00
787,905.22,1691.81,2739.00
788,905.34,1693.23,2714.00
789,905.45,1694.65,2675.00
790,905.57,1696.07,2703.00
791,905.69,1697.49,2667.00
792,905.80,1698.91,2682.00
793,905.92,1700.32,2578.00
794,906.03,1701.74,2664.00
795,906.15,1703.15,2593.00
796,906.27,1704.57,2575.00
797,906.38,1705.98,2599.00
798,906.50,1707.39,2515.00
799,906.61,1708.80,2522.00
800,906.73,1710.21,2532.00
801,906.85,1711.62,2528.00
802,906.96,1713.03,2529.00
803,907.08,1714.43,2500.00
804,907.19,1715.84,2492.00
805,907.31,1717.24,2462.00
806,907.42,1718.65,2462.00
807,907.54,1720.05,2432.00
808,907.65,1721.45,2393.00
809,907.77,1722.85,2397.00
810,907.89,1724.25,2338.00
811,908.00,1725.65,2333.00
812,908.12,1727.05,2328.00
813,908.23,1728.44,2334.00
814,908.35,1729.84,2306.00
815,908.46,1731.23,2300.00
816,908.58,1732.63,2275.00
817,908.69,1734.02,2256.00
818,908.81,1735.41,2270.00
819,908.92,1736.80,2294.00
820,909.04,1738.19,2269.00
821,909.15,1739.58,2213.00
822,909.27,1740.97,2192.00
823,909.38,1742.35,2199.00
824,909.49,1743.74,2188.00
825,909.61,1745.12,2147.00
826,909.72,1746.51,2169.00
827,909.84,1747.89,2148.00
828,909.95,1749.27,2110.00
829,910.07,1750.65,2125.00
830,910.18,1752.03,2133.00
831,910.30,1753.41,2104.00
832,910.41,1754.79,2089.00
