ENLIGHTEN Version,1.7.2
Measurement ID,20190905-085852-545160-WP-00340
Serial Number,WP-00340
Label,Ibuprofen-NoBaseline-2
Integration Time,400
Timestamp,2019-09-05 08:58:52.545160
Note,
Temperature,10.027889651658995
CCD C0,801.7174072265625
CCD C1,0.14122000336647034
CCD C2,-5.609700110653648e-06
CCD C3,-8.541699791919655e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,785
Laser Enable,True
Laser Power,100
Laser Temperature,0
Pixel Count,1024

Pixel,Wavelength,Wavenumber,Processed
482,867.53,1211.82,7535.00
483,867.66,1213.54,6278.00
484,867.79,1215.27,5646.00
485,867.92,1216.99,5258.00
486,868.04,1218.71,5161.00
487,868.17,1220.43,5185.00
488,868.30,1222.15,5015.00
489,868.43,1223.87,4492.00
490,868.56,1225.59,3987.00
491,868.69,1227.31,3388.00
492,868.82,1229.02,2871.00
493,868.95,1230.74,2502.00
494,869.08,1232.45,2273.00
495,869.21,1234.16,2089.00
496,869.34,1235.88,2157.00
497,869.47,1237.59,2224.00
498,869.60,1239.30,2273.00
499,869.73,1241.01,2428.00
500,869.86,1242.71,2810.00
501,869.99,1244.42,3023.00
502,870.12,1246.13,3344.00
503,870.24,1247.83,3622.00
504,870.37,1249.54,3936.00
505,870.50,1251.24,3964.00
506,870.63,1252.94,3970.00
507,870.76,1254.64,3846.00
508,870.89,1256.34,3515.00
509,871.02,1258.04,3247.00
510,871.15,1259.74,2970.00
511,871.28,1261.44,2685.00
512,871.41,1263.13,2494.00
513,871.53,1264.83,2395.00
514,871.66,1266.52,2308.00
515,871.79,1268.22,2432.00
516,871.92,1269.91,2391.00
517,872.05,1271.60,2467.00
518,872.18,1273.29,2825.00
519,872.31,1274.98,3059.00
520,872.43,1276.67,3657.00
521,872.56,1278.35,4276.00
522,872.69,1280.04,4845.00
523,872.82,1281.73,5479.00
524,872.95,1283.41,5880.00
525,873.08,1285.09,5996.00
526,873.20,1286.78,5916.00
527,873.33,1288.46,6120.00
528,873.46,1290.14,5911.00
529,873.59,1291.82,5850.00
530,873.72,1293.49,5597.00
531,873.84,1295.17,5343.00
532,873.97,1296.85,4818.00
533,874.10,1298.52,4468.00
534,874.23,1300.20,4004.00
535,874.36,1301.87,3655.00
536,874.48,1303.54,3691.00
537,874.61,1305.21,3708.00
538,874.74,1306.88,3615.00
539,874.87,1308.55,3502.00
540,875.00,1310.22,3546.00
541,875.12,1311.89,3270.00
542,875.25,1313.56,3078.00
543,875.38,1315.22,2994.00
544,875.51,1316.89,3090.00
545,875.63,1318.55,3319.00
546,875.76,1320.21,3630.00
547,875.89,1321.87,4105.00
548,876.02,1323.53,4410.00
549,876.14,1325.19,4893.00
550,876.27,1326.85,4792.00
551,876.40,1328.51,4870.00
552,876.52,1330.16,4810.00
553,876.65,1331.82,4488.00
554,876.78,1333.47,4385.00
555,876.91,1335.13,4474.00
556,877.03,1336.78,4766.00
557,877.16,1338.43,5241.00
558,877.29,1340.08,5770.00
559,877.41,1341.73,6267.00
560,877.54,1343.38,6289.00
561,877.67,1345.03,6143.00
562,877.80,1346.67,5977.00
563,877.92,1348.32,5418.00
564,878.05,1349.96,4697.00
565,878.18,1351.61,4212.00
566,878.30,1353.25,3883.00
567,878.43,1354.89,3306.00
568,878.56,1356.53,3228.00
569,878.68,1358.17,3219.00
570,878.81,1359.81,3335.00
571,878.93,1361.45,3512.00
572,879.06,1363.08,3786.00
573,879.19,1364.72,3734.00
574,879.31,1366.35,3700.00
575,879.44,1367.99,3567.00
576,879.57,1369.62,3400.00
577,879.69,1371.25,3019.00
578,879.82,1372.88,2886.00
579,879.95,1374.51,2662.00
580,880.07,1376.14,2557.00
581,880.20,1377.77,2593.00
582,880.32,1379.39,2439.00
583,880.45,1381.02,2366.00
584,880.58,1382.64,2521.00
585,880.70,1384.27,2494.00
586,880.83,1385.89,2435.00
587,880.95,1387.51,2446.00
588,881.08,1389.13,2372.00
589,881.20,1390.75,2509.00
590,881.33,1392.37,2374.00
591,881.46,1393.99,2505.00
592,881.58,1395.60,2492.00
593,881.71,1397.22,2684.00
594,881.83,1398.83,2779.00
595,881.96,1400.45,2836.00
596,882.08,1402.06,3111.00
597,882.21,1403.67,3104.00
598,882.33,1405.28,3434.00
599,882.46,1406.89,3715.00
600,882.58,1408.50,3989.00
601,882.71,1410.11,4442.00
602,882.84,1411.71,4739.00
603,882.96,1413.32,5165.00
604,883.09,1414.92,5511.00
605,883.21,1416.53,5770.00
606,883.34,1418.13,5865.00
607,883.46,1419.73,5778.00
608,883.59,1421.33,5603.00
609,883.71,1422.93,5286.00
610,883.84,1424.53,5045.00
611,883.96,1426.13,4638.00
612,884.09,1427.72,4457.00
613,884.21,1429.32,4297.00
614,884.33,1430.91,4092.00
615,884.46,1432.51,4258.00
616,884.58,1434.10,4558.00
617,884.71,1435.69,4806.00
618,884.83,1437.28,5193.00
619,884.96,1438.87,5458.00
620,885.08,1440.46,5946.00
621,885.21,1442.05,6721.00
622,885.33,1443.64,7602.00
623,885.45,1445.22,8292.00
624,885.58,1446.81,9338.00
625,885.70,1448.39,10128.00
626,885.83,1449.97,10299.00
627,885.95,1451.55,10076.00
628,886.08,1453.14,9594.00
629,886.20,1454.72,9000.00
630,886.32,1456.29,8502.00
631,886.45,1457.87,8218.00
632,886.57,1459.45,8387.00
633,886.70,1461.02,8390.00
634,886.82,1462.60,8151.00
635,886.94,1464.17,7680.00
636,887.07,1465.75,7000.00
637,887.19,1467.32,6192.00
638,887.31,1468.89,5579.00
639,887.44,1470.46,5207.00
640,887.56,1472.03,5005.00
641,887.68,1473.59,4727.00
642,887.81,1475.16,4722.00
643,887.93,1476.73,4764.00
644,888.06,1478.29,4478.00
645,888.18,1479.86,4172.00
646,888.30,1481.42,3634.00
647,888.43,1482.98,3270.00
648,888.55,1484.54,3070.00
649,888.67,1486.10,2758.00
650,888.79,1487.66,2584.00
651,888.92,1489.22,2410.00
652,889.04,1490.77,2490.00
653,889.16,1492.33,2330.00
654,889.29,1493.88,2334.00
655,889.41,1495.44,2268.00
656,889.53,1496.99,2307.00
657,889.66,1498.54,2144.00
658,889.78,1500.09,2169.00
659,889.90,1501.64,2231.00
660,890.02,1503.19,2153.00
661,890.15,1504.74,2097.00
662,890.27,1506.29,2115.00
663,890.39,1507.83,2152.00
664,890.51,1509.38,2123.00
665,890.64,1510.92,2066.00
666,890.76,1512.47,2117.00
667,890.88,1514.01,2194.00
668,891.00,1515.55,2129.00
669,891.13,1517.09,2180.00
670,891.25,1518.63,2085.00
671,891.37,1520.16,2061.00
