ENLIGHTEN Version,1.7.2
Measurement ID,20190905-090333-468782-WP-00340
Serial Number,WP-00340
Label,HDPE-2
Integration Time,500
Timestamp,2019-09-05 09:03:33.468782
Note,
Temperature,10.010854111966182
CCD C0,801.7174072265625
CCD C1,0.14122000336647034
CCD C2,-5.609700110653648e-06
CCD C3,-8.541699791919655e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,785
Laser Enable,True
Laser Power,100
Laser Temperature,0
Pixel Count,1024

Pixel,Wavelength,Wavenumber,Processed
516,871.92,1269.91,5698.00
517,872.05,1271.60,5794.00
518,872.18,1273.29,5823.00
519,872.31,1274.98,5899.00
520,872.43,1276.67,5973.00
521,872.56,1278.35,6082.00
522,872.69,1280.04,6251.00
523,872.82,1281.73,6698.00
524,872.95,1283.41,7238.00
525,873.08,1285.09,8538.00
526,873.20,1286.78,10834.00
527,873.33,1288.46,14538.00
528,873.46,1290.14,18938.00
529,873.59,1291.82,23201.00
530,873.72,1293.49,24693.00
531,873.84,1295.17,26186.00
532,873.97,1296.85,24321.00
533,874.10,1298.52,20633.00
534,874.23,1300.20,16497.00
535,874.36,1301.87,12913.00
536,874.48,1303.54,10562.00
537,874.61,1305.21,9190.00
538,874.74,1306.88,8332.00
539,874.87,1308.55,7862.00
540,875.00,1310.22,7318.00
541,875.12,1311.89,6980.00
542,875.25,1313.56,6674.00
543,875.38,1315.22,6396.00
544,875.51,1316.89,6034.00
545,875.63,1318.55,5913.00
546,875.76,1320.21,5682.00
547,875.89,1321.87,5525.00
548,876.02,1323.53,5454.00
549,876.14,1325.19,5256.00
550,876.27,1326.85,5133.00
551,876.40,1328.51,4975.00
552,876.52,1330.16,4824.00
553,876.65,1331.82,4796.00
554,876.78,1333.47,4748.00
555,876.91,1335.13,4686.00
556,877.03,1336.78,4619.00
557,877.16,1338.43,4543.00
558,877.29,1340.08,4569.00
559,877.41,1341.73,4531.00
560,877.54,1343.38,4536.00
561,877.67,1345.03,4457.00
562,877.80,1346.67,4556.00
563,877.92,1348.32,4575.00
564,878.05,1349.96,4549.00
565,878.18,1351.61,4475.00
566,878.30,1353.25,4484.00
567,878.43,1354.89,4530.00
568,878.56,1356.53,4545.00
569,878.68,1358.17,4682.00
570,878.81,1359.81,4744.00
571,878.93,1361.45,4874.00
572,879.06,1363.08,5022.00
573,879.19,1364.72,5258.00
574,879.31,1366.35,5400.00
575,879.44,1367.99,5539.00
576,879.57,1369.62,5540.00
577,879.69,1371.25,5440.00
578,879.82,1372.88,5243.00
579,879.95,1374.51,5053.00
580,880.07,1376.14,4858.00
581,880.20,1377.77,4638.00
582,880.32,1379.39,4488.00
583,880.45,1381.02,4376.00
584,880.58,1382.64,4343.00
585,880.70,1384.27,4313.00
586,880.83,1385.89,4265.00
587,880.95,1387.51,4254.00
588,881.08,1389.13,4244.00
589,881.20,1390.75,4269.00
590,881.33,1392.37,4346.00
591,881.46,1393.99,4324.00
592,881.58,1395.60,4330.00
593,881.71,1397.22,4407.00
594,881.83,1398.83,4469.00
595,881.96,1400.45,4526.00
596,882.08,1402.06,4642.00
597,882.21,1403.67,4828.00
598,882.33,1405.28,5157.00
599,882.46,1406.89,5642.00
600,882.58,1408.50,6614.00
601,882.71,1410.11,7862.00
602,882.84,1411.71,9243.00
603,882.96,1413.32,10724.00
604,883.09,1414.92,11692.00
605,883.21,1416.53,12017.00
606,883.34,1418.13,11808.00
607,883.46,1419.73,11130.00
608,883.59,1421.33,10155.00
609,883.71,1422.93,9643.00
610,883.84,1424.53,9462.00
611,883.96,1426.13,9618.00
612,884.09,1427.72,10364.00
613,884.21,1429.32,11528.00
614,884.33,1430.91,13067.00
615,884.46,1432.51,15249.00
616,884.58,1434.10,17528.00
617,884.71,1435.69,19813.00
618,884.83,1437.28,21597.00
619,884.96,1438.87,22577.00
620,885.08,1440.46,22450.00
621,885.21,1442.05,21466.00
622,885.33,1443.64,19828.00
623,885.45,1445.22,17915.00
624,885.58,1446.81,16391.00
625,885.70,1448.39,15161.00
626,885.83,1449.97,14496.00
627,885.95,1451.55,14132.00
628,886.08,1453.14,14096.00
629,886.20,1454.72,14113.00
630,886.32,1456.29,14408.00
631,886.45,1457.87,14526.00
632,886.57,1459.45,14646.00
633,886.70,1461.02,14678.00
634,886.82,1462.60,14350.00
635,886.94,1464.17,13912.00
636,887.07,1465.75,13227.00
637,887.19,1467.32,12262.00
638,887.31,1468.89,11344.00
639,887.44,1470.46,10360.00
640,887.56,1472.03,9356.00
641,887.68,1473.59,8597.00
642,887.81,1475.16,7773.00
643,887.93,1476.73,7098.00
644,888.06,1478.29,6650.00
645,888.18,1479.86,6158.00
646,888.30,1481.42,5762.00
647,888.43,1482.98,5526.00
648,888.55,1484.54,5273.00
649,888.67,1486.10,5133.00
650,888.79,1487.66,4991.00
651,888.92,1489.22,4849.00
652,889.04,1490.77,4800.00
653,889.16,1492.33,4655.00
654,889.29,1493.88,4551.00
655,889.41,1495.44,4463.00
656,889.53,1496.99,4465.00
657,889.66,1498.54,4389.00
658,889.78,1500.09,4296.00
659,889.90,1501.64,4246.00
660,890.02,1503.19,4195.00
661,890.15,1504.74,4184.00
662,890.27,1506.29,4063.00
663,890.39,1507.83,4060.00
664,890.51,1509.38,4052.00
665,890.64,1510.92,3991.00
666,890.76,1512.47,3924.00
667,890.88,1514.01,3997.00
668,891.00,1515.55,3972.00
669,891.13,1517.09,3929.00
670,891.25,1518.63,3883.00
671,891.37,1520.16,3932.00
672,891.49,1521.70,3897.00
673,891.61,1523.24,3875.00
674,891.74,1524.77,3863.00
675,891.86,1526.31,3869.00
676,891.98,1527.84,3812.00
677,892.10,1529.37,3865.00
678,892.22,1530.90,3873.00
679,892.35,1532.43,3773.00
