ENLIGHTEN Version,1.7.2
Measurement ID,20190905-082427-453518-WP-00340
Serial Number,WP-00340
Label,08:24:27 WP-00340
Integration Time,1000
Timestamp,2019-09-05 08:24:27.453518
Note,
Temperature,10.010854111966182
CCD C0,801.7174072265625
CCD C1,0.14122000336647034
CCD C2,-5.609700110653648e-06
CCD C3,-8.541699791919655e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,785
Laser Enable,True
Laser Power,100
Laser Temperature,0
Pixel Count,1024

Pixel,Wavelength,Wavenumber,Processed
381,854.24,1032.48,16472.00
382,854.37,1034.31,16450.00
383,854.50,1036.13,16514.00
384,854.64,1037.95,16589.00
385,854.77,1039.77,16745.00
386,854.90,1041.60,16902.00
387,855.03,1043.42,17123.00
388,855.17,1045.24,17395.00
389,855.30,1047.05,17975.00
390,855.43,1048.87,18837.00
391,855.57,1050.69,20239.00
392,855.70,1052.50,23089.00
393,855.83,1054.32,27303.00
394,855.96,1056.13,33139.00
395,856.10,1057.94,39380.00
396,856.23,1059.75,44248.00
397,856.36,1061.56,46463.00
398,856.50,1063.37,45423.00
399,856.63,1065.18,41466.00
400,856.76,1066.99,35545.00
401,856.89,1068.80,29916.00
402,857.03,1070.60,25655.00
403,857.16,1072.41,23007.00
404,857.29,1074.21,21928.00
405,857.42,1076.01,21419.00
406,857.56,1077.81,21026.00
407,857.69,1079.61,20780.00
408,857.82,1081.41,20800.00
409,857.95,1083.21,20479.00
410,858.09,1085.01,20315.00
411,858.22,1086.81,20142.00
412,858.35,1088.60,19919.00
413,858.48,1090.40,19664.00
414,858.61,1092.19,19513.00
415,858.75,1093.98,19159.00
416,858.88,1095.77,18923.00
417,859.01,1097.56,18430.00
418,859.14,1099.35,18197.00
419,859.28,1101.14,18038.00
420,859.41,1102.93,17956.00
421,859.54,1104.72,17880.00
422,859.67,1106.50,18041.00
423,859.80,1108.29,18339.00
424,859.94,1110.07,18872.00
425,860.07,1111.85,19385.00
426,860.20,1113.63,20028.00
427,860.33,1115.41,20960.00
428,860.46,1117.19,22063.00
429,860.59,1118.97,24184.00
430,860.73,1120.75,27314.00
431,860.86,1122.53,32258.00
432,860.99,1124.30,38269.00
433,861.12,1126.08,43644.00
434,861.25,1127.85,46984.00
435,861.38,1129.62,47363.00
436,861.51,1131.39,44054.00
437,861.65,1133.17,38315.00
438,861.78,1134.93,31657.00
439,861.91,1136.70,25874.00
440,862.04,1138.47,21871.00
441,862.17,1140.24,19522.00
442,862.30,1142.00,17918.00
443,862.43,1143.77,17231.00
444,862.57,1145.53,16752.00
445,862.70,1147.29,16584.00
446,862.83,1149.06,16288.00
447,862.96,1150.82,16242.00
448,863.09,1152.58,16147.00
449,863.22,1154.34,16229.00
450,863.35,1156.09,16336.00
451,863.48,1157.85,16516.00
452,863.61,1159.61,16807.00
453,863.74,1161.36,17683.00
454,863.88,1163.11,18568.00
455,864.01,1164.87,19697.00
456,864.14,1166.62,20678.00
457,864.27,1168.37,21330.00
458,864.40,1170.12,21282.00
459,864.53,1171.87,20646.00
460,864.66,1173.62,19705.00
461,864.79,1175.36,18890.00
462,864.92,1177.11,18744.00
463,865.05,1178.85,19071.00
464,865.18,1180.60,19514.00
465,865.31,1182.34,20142.00
466,865.44,1184.08,20524.00
467,865.57,1185.82,20500.00
468,865.70,1187.56,20220.00
469,865.83,1189.30,19393.00
470,865.96,1191.04,18570.00
471,866.10,1192.78,17732.00
472,866.23,1194.51,17342.00
473,866.36,1196.25,16764.00
474,866.49,1197.98,16461.00
475,866.62,1199.71,16467.00
476,866.75,1201.45,16678.00
477,866.88,1203.18,16788.00
