ENLIGHTEN Version,1.7.2
Measurement ID,20190905-083932-737261-WP-00340
Serial Number,WP-00340
Label,08:39:32 WP-00340
Integration Time,500
Timestamp,2019-09-05 08:39:32.737261
Note,
Temperature,9.99381697227335
CCD C0,801.7174072265625
CCD C1,0.14122000336647034
CCD C2,-5.609700110653648e-06
CCD C3,-8.541699791919655e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,785
Laser Enable,True
Laser Power,100
Laser Temperature,0
Pixel Count,1024

Pixel,Wavelength,Wavenumber,Processed
756,901.58,1647.25,11895.00
757,901.70,1648.70,11984.00
758,901.82,1650.15,11890.00
759,901.94,1651.60,11795.00
760,902.05,1653.05,11800.00
761,902.17,1654.50,11785.00
762,902.29,1655.95,11733.00
763,902.41,1657.40,11751.00
764,902.53,1658.84,11709.00
765,902.64,1660.28,11724.00
766,902.76,1661.73,11673.00
767,902.88,1663.17,11650.00
768,903.00,1664.61,11654.00
769,903.11,1666.05,11538.00
770,903.23,1667.49,11563.00
771,903.35,1668.93,11528.00
772,903.47,1670.37,11448.00
773,903.58,1671.80,11464.00
774,903.70,1673.24,11521.00
775,903.82,1674.67,11389.00
776,903.93,1676.11,11433.00
777,904.05,1677.54,11376.00
778,904.17,1678.97,11445.00
779,904.29,1680.40,11338.00
780,904.40,1681.83,11342.00
781,904.52,1683.26,11211.00
782,904.64,1684.69,11241.00
783,904.75,1686.11,11158.00
784,904.87,1687.54,11195.00
785,904.99,1688.96,11144.00
786,905.10,1690.39,11142.00
787,905.22,1691.81,11105.00
788,905.34,1693.23,11053.00
789,905.45,1694.65,11022.00
790,905.57,1696.07,11047.00
791,905.69,1697.49,10950.00
792,905.80,1698.91,11021.00
793,905.92,1700.32,10875.00
794,906.03,1701.74,10951.00
795,906.15,1703.15,10858.00
796,906.27,1704.57,10780.00
797,906.38,1705.98,10725.00
798,906.50,1707.39,10710.00
799,906.61,1708.80,10733.00
800,906.73,1710.21,10711.00
801,906.85,1711.62,10584.00
802,906.96,1713.03,10712.00
803,907.08,1714.43,10549.00
804,907.19,1715.84,10554.00
805,907.31,1717.24,10482.00
806,907.42,1718.65,10493.00
807,907.54,1720.05,10490.00
808,907.65,1721.45,10380.00
809,907.77,1722.85,10376.00
810,907.89,1724.25,10374.00
811,908.00,1725.65,10349.00
812,908.12,1727.05,10364.00
813,908.23,1728.44,10326.00
814,908.35,1729.84,10312.00
815,908.46,1731.23,10212.00
816,908.58,1732.63,10187.00
817,908.69,1734.02,10186.00
818,908.81,1735.41,10180.00
819,908.92,1736.80,9989.00
820,909.04,1738.19,10075.00
821,909.15,1739.58,9984.00
822,909.27,1740.97,10011.00
823,909.38,1742.35,9971.00
824,909.49,1743.74,9965.00
825,909.61,1745.12,9866.00
826,909.72,1746.51,9837.00
827,909.84,1747.89,9885.00
828,909.95,1749.27,9872.00
829,910.07,1750.65,9772.00
